tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,retweet_count,favorite_count,hashtag,jpg_url,breed,confidence,stage,rating
709042156699303936,2016-03-13 15:43:18+00:00,Twitter for iPhone,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10,https://twitter.com/dog_rates/status/709042156699303936/photo/1,9.0,10,Klevin,1546,4513,None,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,Rottweiler,0.0681793,None,0.9
708845821941387268,2016-03-13 02:43:08+00:00,Twitter for iPhone,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10,https://twitter.com/dog_rates/status/708845821941387268/photo/1,9.0,10,None,849,2842,None,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,Schipperke,0.74564,pupper,0.9
708834316713893888,2016-03-13 01:57:25+00:00,Twitter for iPhone,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10,https://twitter.com/dog_rates/status/708834316713893888/photo/1,10.0,10,Malikai,474,1612,None,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,Eskimo Dog,0.283945,None,1.0
708810915978854401,2016-03-13 00:24:26+00:00,Twitter for iPhone,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all,https://twitter.com/dog_rates/status/708810915978854401/photo/1,10.0,10,Mister,6542,15737,None,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,Golden Retriever,0.976139,None,1.0
708738143638450176,2016-03-12 19:35:15+00:00,Twitter for iPhone,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10,https://twitter.com/dog_rates/status/708738143638450176/photo/1,11.0,10,Coco,775,2640,None,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,Pomeranian,0.933457,None,1.1
708711088997666817,2016-03-12 17:47:45+00:00,Twitter for iPhone,This is Smokey. He really likes tennis balls. 11/10,https://twitter.com/dog_rates/status/708711088997666817/photo/1,11.0,10,Smokey,677,2414,None,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,German Shorthaired Pointer,0.0526946,None,1.1
708479650088034305,2016-03-12 02:28:06+00:00,Twitter for iPhone,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture,https://twitter.com/dog_rates/status/708479650088034305/photo/1,13.0,10,Bear,644,2436,None,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,Shih Tzu,0.218479,None,1.3
708469915515297792,2016-03-12 01:49:25+00:00,Twitter for iPhone,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently,https://twitter.com/dog_rates/status/708469915515297792/photo/1,11.0,10,Bobble,773,2966,None,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,Chihuahua,0.748163,None,1.1
708356463048204288,2016-03-11 18:18:36+00:00,Twitter for iPhone,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly,https://twitter.com/dog_rates/status/708356463048204288/photo/1,10.0,10,Oliver,1253,3418,None,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,Pug,0.871283,None,1.0
708349470027751425,2016-03-11 17:50:48+00:00,Twitter for iPhone,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy,https://twitter.com/dog_rates/status/708349470027751425/photo/1,11.0,10,River,700,2252,None,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,Basenji,0.187158,None,1.1
708149363256774660,2016-03-11 04:35:39+00:00,Twitter for iPhone,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch,https://twitter.com/dog_rates/status/708149363256774660/photo/1,10.0,10,Jebberson,1476,4118,None,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,Cardigan,0.350993,None,1.0
708130923141795840,2016-03-11 03:22:23+00:00,Twitter for iPhone,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10,https://twitter.com/dog_rates/status/708130923141795840/photo/1,11.0,10,None,812,3229,None,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,French Bulldog,0.710354,None,1.1
708119489313951744,2016-03-11 02:36:57+00:00,Twitter for iPhone,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen,https://twitter.com/dog_rates/status/708119489313951744/photo/1,9.0,10,Cooper,933,2573,None,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,Norwich Terrier,0.2644829999999999,None,0.9
708109389455101952,2016-03-11 01:56:49+00:00,Twitter for iPhone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup,https://twitter.com/dog_rates/status/708109389455101952/photo/1,10.0,10,Remington,530,1873,None,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,Staffordshire Bullterrier,0.5161060000000001,None,1.0
708026248782585858,2016-03-10 20:26:26+00:00,Twitter for iPhone,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty),https://twitter.com/dog_rates/status/708026248782585858/video/1,13.0,10,None,1825,4208,None,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,Malinois,0.7864680000000001,None,1.3
707995814724026368,2016-03-10 18:25:30+00:00,Twitter for iPhone,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af,https://twitter.com/dog_rates/status/707995814724026368/photo/1,12.0,10,Farfle,1069,2984,None,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,Unpredicted,0.0,None,1.2
707969809498152960,2016-03-10 16:42:10+00:00,Twitter for iPhone,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup,https://twitter.com/dog_rates/status/707969809498152960/photo/1,11.0,10,Rufus,911,2572,None,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,Toy Poodle,0.908491,None,1.1
707776935007539200,2016-03-10 03:55:45+00:00,Twitter for iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10,https://twitter.com/dog_rates/status/707776935007539200/photo/1,11.0,10,Sadie,909,3143,None,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,Miniature Pinscher,0.890426,None,1.1
707741517457260545,2016-03-10 01:35:01+00:00,Twitter for iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup,https://twitter.com/dog_rates/status/707741517457260545/photo/1,10.0,10,None,582,2379,None,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,Whippet,0.738371,None,1.0
707693576495472641,2016-03-09 22:24:31+00:00,Twitter for iPhone,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af,https://twitter.com/dog_rates/status/707693576495472641/photo/1,7.0,10,Jiminus,947,3246,None,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,Unpredicted,0.0,None,0.7
707610948723478529,2016-03-09 16:56:11+00:00,Twitter for iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10,https://twitter.com/dog_rates/status/707610948723478529/photo/1,12.0,10,Harper,5997,16224,None,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,Golden Retriever,0.383223,None,1.2
707420581654872064,2016-03-09 04:19:44+00:00,Twitter for iPhone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10,https://twitter.com/dog_rates/status/707420581654872064/photo/1,4.0,10,Keurig,663,2152,None,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,Kuvasz,0.149391,None,0.4
707411934438625280,2016-03-09 03:45:22+00:00,Twitter for iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10",https://twitter.com/dog_rates/status/707411934438625280/photo/1,11.0,10,None,568,2202,None,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,Lakeland Terrier,0.7382770000000001,pupper,1.1
707387676719185920,2016-03-09 02:08:59+00:00,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team,https://twitter.com/dog_rates/status/707387676719185920/photo/1,10.0,10,Clarkus,1206,3345,None,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,Chihuahua,0.888468,None,1.0
707377100785885184,2016-03-09 01:26:57+00:00,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet,https://twitter.com/dog_rates/status/707377100785885184/photo/1,9.0,10,None,1027,3123,None,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,Golden Retriever,0.637225,None,0.9
707315916783140866,2016-03-08 21:23:50+00:00,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it,https://twitter.com/dog_rates/status/707315916783140866/photo/1,10.0,10,Finnegus,602,2370,None,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,Bernese Mountain Dog,0.979235,pupper,1.0
707297311098011648,2016-03-08 20:09:54+00:00,Twitter for iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas,https://twitter.com/dog_rates/status/707297311098011648/photo/1,10.0,10,Cassie,740,2673,None,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,Blenheim Spaniel,0.370717,None,1.0
707059547140169728,2016-03-08 04:25:07+00:00,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10,https://twitter.com/dog_rates/status/707059547140169728/photo/1,11.0,10,Cupcake,642,2485,None,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,Samoyed,0.8973120000000001,None,1.1
707038192327901184,2016-03-08 03:00:15+00:00,Twitter for iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af,https://twitter.com/dog_rates/status/707038192327901184/photo/1,10.0,10,Kathmandu,747,2094,None,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,Pug,0.642426,None,1.0
707021089608753152,2016-03-08 01:52:18+00:00,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of,https://twitter.com/dog_rates/status/707021089608753152/photo/1,12.0,10,Tucker,1281,3895,None,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,Cocker Spaniel,0.559658,None,1.2
707014260413456384,2016-03-08 01:25:10+00:00,Twitter for iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no,https://twitter.com/dog_rates/status/707014260413456384/photo/1,11.0,10,Ellie,566,2207,None,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,Chihuahua,0.58378,None,1.1
706901761596989440,2016-03-07 17:58:08+00:00,Twitter for iPhone,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10,https://twitter.com/dog_rates/status/706901761596989440/photo/1,3.0,10,Elliot,550,1946,None,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,Unpredicted,0.0,None,0.3
706681918348251136,2016-03-07 03:24:33+00:00,Twitter for iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup,https://twitter.com/dog_rates/status/706681918348251136/photo/1,12.0,10,Katie,927,3155,None,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,Toy Poodle,0.717584,None,1.2
706644897839910912,2016-03-07 00:57:27+00:00,Twitter for iPhone,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10,https://twitter.com/dog_rates/status/706644897839910912/video/1,9.0,10,Shadow,1039,2440,None,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,Chihuahua,0.132928,None,0.9
706593038911545345,2016-03-06 21:31:22+00:00,Twitter for iPhone,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days,https://twitter.com/dog_rates/status/706593038911545345/photo/1,10.0,10,None,602,2063,None,https://pbs.twimg.com/media/Cc5Snc7XIAAMidF.jpg,Unpredicted,0.0,None,1.0
706538006853918722,2016-03-06 17:52:42+00:00,Twitter for iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with",https://twitter.com/dog_rates/status/706538006853918722/photo/1,11.0,10,Oliver,1360,3327,None,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,Chow,0.541794,None,1.1
706516534877929472,2016-03-06 16:27:23+00:00,Twitter for iPhone,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10,https://twitter.com/dog_rates/status/706516534877929472/photo/1,12.0,10,None,975,2985,None,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,Golden Retriever,0.7726850000000001,None,1.2
706346369204748288,2016-03-06 05:11:12+00:00,Twitter for iPhone,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell,https://twitter.com/dog_rates/status/706346369204748288/photo/1,12.0,10,Koda,879,3295,None,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,Tibetan Mastiff,0.956462,None,1.2
706310011488698368,2016-03-06 02:46:44+00:00,Twitter for iPhone,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity,https://twitter.com/dog_rates/status/706310011488698368/photo/1,12.0,10,None,7477,20296,None,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,Pembroke,0.6981649999999999,pupper,1.2
706291001778950144,2016-03-06 01:31:11+00:00,Twitter for iPhone,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10,https://twitter.com/dog_rates/status/706291001778950144/photo/1,11.0,10,None,454,1625,None,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,Border Terrier,0.587101,None,1.1
706265994973601792,2016-03-05 23:51:49+00:00,Twitter for iPhone,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort",https://twitter.com/dog_rates/status/706265994973601792/photo/1,11.0,10,Kara,884,2612,None,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,Papillon,0.743715,None,1.1
706166467411222528,2016-03-05 17:16:20+00:00,Twitter for iPhone,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable,https://twitter.com/dog_rates/status/706166467411222528/photo/1,7.0,10,Dexter,1517,4923,None,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,Samoyed,0.430418,None,0.7
705975130514706432,2016-03-05 04:36:02+00:00,Twitter for iPhone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper,https://twitter.com/dog_rates/status/705975130514706432/photo/1,10.0,10,Adele,692,2966,None,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,Staffordshire Bullterrier,0.5877640000000001,pupper,1.0
705970349788291072,2016-03-05 04:17:02+00:00,Twitter for iPhone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10,https://twitter.com/dog_rates/status/705970349788291072/photo/1,12.0,10,Lucy,846,3035,None,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,Golden Retriever,0.776346,None,1.2
705898680587526145,2016-03-04 23:32:15+00:00,Twitter for iPhone,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet,https://twitter.com/dog_rates/status/705898680587526145/photo/1,10.0,10,Max,526,2274,None,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,Collie,0.808276,None,1.0
705591895322394625,2016-03-04 03:13:11+00:00,Twitter for iPhone,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10",https://twitter.com/dog_rates/status/705591895322394625/photo/1,11.0,10,None,1092,3028,None,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,Basenji,0.877207,None,1.1
705475953783398401,2016-03-03 19:32:29+00:00,Twitter for iPhone,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work,https://twitter.com/dog_rates/status/705475953783398401/photo/1,12.0,10,Zara,870,2837,None,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,Golden Retriever,0.908784,None,1.2
705442520700944385,2016-03-03 17:19:38+00:00,Twitter for iPhone,This is Cooper. He only wakes up to switch gears. 12/10 helpful af,https://twitter.com/dog_rates/status/705442520700944385/photo/1,12.0,10,Cooper,1526,4207,None,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,Great Pyrenees,0.309106,None,1.2
705428427625635840,2016-03-03 16:23:38+00:00,Twitter for iPhone,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper,https://twitter.com/dog_rates/status/705428427625635840/photo/1,11.0,10,Ambrose,1589,3643,None,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,Chihuahua,0.774792,pupper,1.1
705239209544720384,2016-03-03 03:51:44+00:00,Twitter for iPhone,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho,https://twitter.com/dog_rates/status/705239209544720384/photo/1,11.0,10,Jimothy,717,2862,None,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,Chihuahua,0.15795,None,1.1
705223444686888960,2016-03-03 02:49:06+00:00,Twitter for iPhone,This is Bode. He's a heavy sleeper. 9/10,https://twitter.com/dog_rates/status/705223444686888960/photo/1,9.0,10,Bode,756,2472,None,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,Chesapeake Bay Retriever,0.0773733,None,0.9
705102439679201280,2016-03-02 18:48:16+00:00,Twitter for iPhone,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth,https://twitter.com/dog_rates/status/705102439679201280/photo/1,10.0,10,Terrenth,491,2048,None,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,Collie,0.457672,None,1.0
705066031337840642,2016-03-02 16:23:36+00:00,Twitter for iPhone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af,https://twitter.com/dog_rates/status/705066031337840642/photo/1,12.0,10,Reese,581,2086,None,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,Airedale,0.868658,None,1.2
704859558691414016,2016-03-02 02:43:09+00:00,Twitter for iPhone,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper,https://twitter.com/dog_rates/status/704859558691414016/photo/1,10.0,10,None,500,2156,None,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,Pug,0.284428,pupper,1.0
704847917308362754,2016-03-02 01:56:53+00:00,Twitter for iPhone,"""Yes hi could I get a number 4 with no pickles"" ...12/10",https://twitter.com/dog_rates/status/704847917308362754/photo/1,12.0,10,None,1438,4851,None,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,Golden Retriever,0.85724,None,1.2
704819833553219584,2016-03-02 00:05:17+00:00,Twitter for iPhone,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet,https://twitter.com/dog_rates/status/704819833553219584/photo/1,7.0,10,Chesterson,931,2519,None,https://pbs.twimg.com/media/CcgF5ovW8AACrEU.jpg,Unpredicted,0.0,None,0.7
704761120771465216,2016-03-01 20:11:59+00:00,Twitter for iPhone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10,https://twitter.com/dog_rates/status/704761120771465216/photo/1,13.0,10,None,2764,6352,None,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,Chihuahua,0.100418,pupper,1.3
704499785726889984,2016-03-01 02:53:32+00:00,Twitter for iPhone,When you wake up from a long nap and have no idea who you are. 12/10,https://twitter.com/dog_rates/status/704499785726889984/photo/1,12.0,10,None,952,2780,None,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,Chihuahua,0.3765409999999999,None,1.2
704480331685040129,2016-03-01 01:36:14+00:00,Twitter for iPhone,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet,https://twitter.com/dog_rates/status/704480331685040129/photo/1,11.0,10,Lucia,1019,3254,None,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,Samoyed,0.979206,None,1.1
704364645503647744,2016-02-29 17:56:32+00:00,Twitter for iPhone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick,https://twitter.com/dog_rates/status/704364645503647744/photo/1,12.0,10,Bisquick,3372,7629,None,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,Pembroke,0.980695,None,1.2
704347321748819968,2016-02-29 16:47:42+00:00,Twitter for iPhone,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper,https://twitter.com/dog_rates/status/704347321748819968/photo/1,10.0,10,Ralphson,331,1506,None,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,Brittany Spaniel,0.0829173,pupper,1.0
704113298707505153,2016-02-29 01:17:46+00:00,Twitter for iPhone,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley,https://twitter.com/dog_rates/status/704113298707505153/photo/1,8.0,10,Stanley,545,1781,None,https://pbs.twimg.com/media/CcWDTerUAAALORn.jpg,Unpredicted,0.0,None,0.8
704054845121142784,2016-02-28 21:25:30+00:00,Twitter for iPhone,Here is a whole flock of puppers.  60/50 I'll take the lot,https://twitter.com/dog_rates/status/704054845121142784/photo/1,60.0,50,None,874,2794,None,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,Great Pyrenees,0.6679390000000001,None,1.2
703774238772166656,2016-02-28 02:50:28+00:00,Twitter for iPhone,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10",https://twitter.com/dog_rates/status/703774238772166656/photo/1,10.0,10,None,430,1768,None,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,Labrador Retriever,0.990119,None,1.0
703769065844768768,2016-02-28 02:29:55+00:00,Twitter for iPhone,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af,https://twitter.com/dog_rates/status/703769065844768768/photo/1,10.0,10,None,1084,3114,None,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,Boxer,0.838994,None,1.0
703631701117943808,2016-02-27 17:24:05+00:00,Twitter for iPhone,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes,https://twitter.com/dog_rates/status/703631701117943808/photo/1,11.0,10,Bella,633,2449,None,https://pbs.twimg.com/media/CcPNS4yW8AAd-Et.jpg,Unpredicted,0.0,None,1.1
703611486317502464,2016-02-27 16:03:45+00:00,Twitter for iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup,https://twitter.com/dog_rates/status/703611486317502464/photo/1,10.0,10,Scooter,1452,3672,None,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,Pembroke,0.756441,pupper,1.0
703407252292673536,2016-02-27 02:32:12+00:00,Twitter for iPhone,This pupper doesn't understand gates. 10/10 so close,https://twitter.com/dog_rates/status/703407252292673536/photo/1,10.0,10,None,657,2334,None,https://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg,Unpredicted,0.0,pupper,1.0
703382836347330562,2016-02-27 00:55:11+00:00,Twitter for iPhone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well,https://twitter.com/dog_rates/status/703382836347330562/photo/1,12.0,10,Charlie,1086,3351,None,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,Golden Retriever,0.945664,None,1.2
703356393781329922,2016-02-26 23:10:06+00:00,Twitter for iPhone,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10,https://twitter.com/dog_rates/status/703356393781329922/photo/1,9.0,10,Socks,369,1831,None,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,Border Collie,0.894842,None,0.9
703268521220972544,2016-02-26 17:20:56+00:00,Twitter for iPhone,Happy Friday here's a sleepy pupper 12/10,https://twitter.com/dog_rates/status/703268521220972544/photo/1,12.0,10,None,517,1890,None,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,Kuvasz,0.038243,pupper,1.2
703079050210877440,2016-02-26 04:48:02+00:00,Twitter for iPhone,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks,https://twitter.com/dog_rates/status/703079050210877440/photo/1,11.0,10,None,2926,7061,None,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,Pembroke,0.778503,None,1.1
703041949650034688,2016-02-26 02:20:37+00:00,Twitter for iPhone,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10,https://twitter.com/dog_rates/status/703041949650034688/photo/1,10.0,10,None,11796,25178,None,https://pbs.twimg.com/media/CcG07BYW0AErrC9.jpg,Unpredicted,0.0,None,1.0
702932127499816960,2016-02-25 19:04:13+00:00,Twitter for iPhone,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet,https://twitter.com/dog_rates/status/702932127499816960/photo/1,6.0,10,Chip,682,2471,None,https://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg,Unpredicted,0.0,None,0.6
702684942141153280,2016-02-25 02:42:00+00:00,Twitter for iPhone,This is Lucy. She's sick of these bullshit generalizations 11/10,https://twitter.com/dog_rates/status/702684942141153280/photo/1,11.0,10,Lucy,1010,3092,None,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,Golden Retriever,0.514085,None,1.1
702671118226825216,2016-02-25 01:47:04+00:00,Twitter for iPhone,Meet Rambo & Kiwi. Rambo's the pup with the sharp toes & rad mohawk. One stays woke while one sleeps. 10/10 for both,https://twitter.com/dog_rates/status/702671118226825216/photo/1,10.0,10,Rambo,534,2098,None,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,Bloodhound,0.381227,None,1.0
702598099714314240,2016-02-24 20:56:55+00:00,Twitter for iPhone,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper",https://twitter.com/dog_rates/status/702598099714314240/photo/1,11.0,10,Sansa,3267,11706,None,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,Kelpie,0.2191789999999999,pupper,1.1
702539513671897089,2016-02-24 17:04:07+00:00,Twitter for iPhone,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet,https://twitter.com/dog_rates/status/702539513671897089/photo/1,12.0,10,None,913,2761,None,https://pbs.twimg.com/media/Cb_r8qTUsAASgdF.jpg,Pomeranian,0.714367,None,1.2
702321140488925184,2016-02-24 02:36:23+00:00,Twitter for iPhone,Please enjoy this picture as much as I did. 12/10,https://twitter.com/dog_rates/status/702321140488925184/photo/1,12.0,10,None,1000,3139,None,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,West Highland White Terrier,0.769159,None,1.2
